TARIH	VALUE
2025-01-12 05:00:00.000	45,72154
2025-01-12 05:05:00.000	45,00743
2025-01-12 05:10:00.000	44,83353
2025-01-12 05:15:00.000	44,84979
2025-01-12 05:20:00.000	44,68575
2025-01-12 05:25:00.000	44,89379
2025-01-12 05:30:00.000	44,87045
2025-01-12 05:35:00.000	45,43502
2025-01-12 05:40:00.000	45,41099
2025-01-12 05:45:00.000	44,55316
2025-01-12 05:50:00.000	45,03282
2025-01-12 05:55:00.000	44,52915
2025-01-12 06:00:00.000	44,22742
2025-01-12 06:05:00.000	44,55806
2025-01-12 06:10:00.000	44,54519
2025-01-12 06:15:00.000	45,06451
2025-01-12 06:20:00.000	44,83522
2025-01-12 06:25:00.000	44,01722
2025-01-12 06:30:00.000	44,77916
2025-01-12 06:35:00.000	45,28032
2025-01-12 06:40:00.000	44,83011
2025-01-12 06:45:00.000	45,13404
2025-01-12 06:50:00.000	44,86746
2025-01-12 06:55:00.000	44,50232
2025-01-12 07:00:00.000	44,19612
2025-01-12 07:05:00.000	44,23186
2025-01-12 07:10:00.000	44,43457
2025-01-12 07:15:00.000	44,28269
2025-01-12 07:20:00.000	44,12315
2025-01-12 07:25:00.000	44,1333
2025-01-12 07:30:00.000	44,05948
2025-01-12 07:35:00.000	44,2636
2025-01-12 07:40:00.000	44,30755
2025-01-12 07:45:00.000	44,25912
2025-01-12 07:50:00.000	44,4097
2025-01-12 07:55:00.000	44,65517
2025-01-12 08:00:00.000	43,90165
2025-01-12 08:05:00.000	44,30788
2025-01-12 08:10:00.000	44,6156
2025-01-12 08:15:00.000	44,34965
2025-01-12 08:20:00.000	43,91062
2025-01-12 08:25:00.000	44,48967
2025-01-12 08:30:00.000	43,97464
2025-01-12 08:35:00.000	44,32577
2025-01-12 08:40:00.000	44,01748
2025-01-12 08:45:00.000	44,2595
2025-01-12 08:50:00.000	44,499
2025-01-12 08:55:00.000	44,18962
2025-01-12 09:00:00.000	44,60543
2025-01-12 09:05:00.000	44,64305
2025-01-12 09:10:00.000	44,3059
2025-01-12 09:15:00.000	44,14436
2025-01-12 09:20:00.000	44,27951
2025-01-12 09:25:00.000	44,36289
2025-01-12 09:30:00.000	44,17714
2025-01-12 09:35:00.000	43,98476
2025-01-12 09:40:00.000	44,05545
2025-01-12 09:45:00.000	44,13162
2025-01-12 09:50:00.000	43,65858
2025-01-12 09:55:00.000	44,08944
2025-01-12 10:00:00.000	43,99413
2025-01-12 10:05:00.000	44,28085
2025-01-12 10:10:00.000	44,34297
2025-01-12 10:15:00.000	43,72287
2025-01-12 10:20:00.000	44,92792
2025-01-12 10:25:00.000	45,0787
2025-01-12 10:30:00.000	45,241
2025-01-12 10:35:00.000	45,34198
2025-01-12 10:40:00.000	45,23397
2025-01-12 10:45:00.000	45,12909
2025-01-12 10:50:00.000	44,92303
2025-01-12 10:55:00.000	45,00311
2025-01-12 11:00:00.000	44,43534
2025-01-12 11:05:00.000	44,29336
2025-01-12 11:10:00.000	44,45291
2025-01-12 11:15:00.000	44,44941
2025-01-12 11:20:00.000	44,89666
2025-01-12 11:25:00.000	44,74706
2025-01-12 11:30:00.000	44,43163
2025-01-12 11:35:00.000	44,55821
2025-01-12 11:40:00.000	44,5744
2025-01-12 11:45:00.000	44,16209
2025-01-12 11:50:00.000	44,36425
2025-01-12 11:55:00.000	44,35839
2025-01-12 12:00:00.000	44,37753
2025-01-12 12:05:00.000	44,55624
2025-01-12 12:10:00.000	44,76073
2025-01-12 12:15:00.000	44,86288
2025-01-12 12:20:00.000	44,47694
2025-01-12 12:25:00.000	44,74471
2025-01-12 12:30:00.000	43,94244
2025-01-12 12:35:00.000	44,25509
2025-01-12 12:40:00.000	42,18802
2025-01-12 12:45:00.000	42,24472
2025-01-12 12:50:00.000	42,32526
2025-01-12 12:55:00.000	42,53942
2025-01-12 13:00:00.000	42,70046
2025-01-12 13:05:00.000	42,76006
2025-01-12 13:10:00.000	42,74411
2025-01-12 13:15:00.000	42,43213
2025-01-12 13:20:00.000	42,116
2025-01-12 13:25:00.000	41,78494
2025-01-12 13:30:00.000	41,79761
2025-01-12 13:35:00.000	41,70284
2025-01-12 13:40:00.000	42,09244
2025-01-12 13:45:00.000	42,4233
2025-01-12 13:50:00.000	42,55376
2025-01-12 13:55:00.000	42,65737
2025-01-12 14:00:00.000	42,60464
2025-01-12 14:05:00.000	42,80695
2025-01-12 14:10:00.000	42,79817
2025-01-12 14:15:00.000	42,57899
2025-01-12 14:20:00.000	42,59128
2025-01-12 14:25:00.000	42,64683
2025-01-12 14:30:00.000	42,82134
2025-01-12 14:35:00.000	42,90553
2025-01-12 14:40:00.000	43,25227
2025-01-12 14:45:00.000	43,44011
2025-01-12 14:50:00.000	43,10872
2025-01-12 14:55:00.000	43,06985
2025-01-12 15:00:00.000	43,12754
2025-01-12 15:05:00.000	42,8457
2025-01-12 15:10:00.000	43,14384
2025-01-12 15:15:00.000	43,07706
2025-01-12 15:20:00.000	43,2073
2025-01-12 15:25:00.000	42,91059
2025-01-12 15:30:00.000	42,9136
2025-01-12 15:35:00.000	43,25094
2025-01-12 15:40:00.000	43,43615
2025-01-12 15:45:00.000	43,58311
2025-01-12 15:50:00.000	43,694
2025-01-12 15:55:00.000	43,92065
2025-01-12 16:00:00.000	44,14288
2025-01-12 16:05:00.000	43,92862
2025-01-12 16:10:00.000	44,12296
2025-01-12 16:15:00.000	44,1025
2025-01-12 16:20:00.000	43,58122
2025-01-12 16:25:00.000	43,98623
2025-01-12 16:30:00.000	42,93741
2025-01-12 16:35:00.000	43,70782
2025-01-12 16:40:00.000	43,33328
2025-01-12 16:45:00.000	43,34436
2025-01-12 16:50:00.000	43,30291
2025-01-12 16:55:00.000	42,55136
2025-01-12 17:00:00.000	42,74781
2025-01-12 17:05:00.000	42,31209
2025-01-12 17:10:00.000	42,57363
2025-01-12 17:15:00.000	42,64721
2025-01-12 17:20:00.000	42,50792
2025-01-12 17:25:00.000	43,05969
2025-01-12 17:30:00.000	42,72233
2025-01-12 17:35:00.000	42,38073
2025-01-12 17:40:00.000	43,03854
2025-01-12 17:45:00.000	43,33801
2025-01-12 17:50:00.000	42,73171
2025-01-12 17:55:00.000	43,06607
2025-01-12 18:00:00.000	43,09652
2025-01-12 18:05:00.000	43,03376
2025-01-12 18:10:00.000	43,26657
2025-01-12 18:15:00.000	43,36908
2025-01-12 18:20:00.000	43,46576
2025-01-12 18:25:00.000	43,54819
2025-01-12 18:30:00.000	43,70679
2025-01-12 18:35:00.000	44,06994
2025-01-12 18:40:00.000	44,46132
2025-01-12 18:45:00.000	44,90301
2025-01-12 18:50:00.000	44,82291
2025-01-12 18:55:00.000	44,98403
2025-01-12 19:00:00.000	45,15243
2025-01-12 19:05:00.000	44,87813
2025-01-12 19:10:00.000	45,0881
2025-01-12 19:15:00.000	45,27171
2025-01-12 19:20:00.000	45,48871
2025-01-12 19:25:00.000	45,6516
2025-01-12 19:30:00.000	45,45024
2025-01-12 19:35:00.000	45,68503
2025-01-12 19:40:00.000	45,67081
2025-01-12 19:45:00.000	45,55773
2025-01-12 19:50:00.000	45,62923
2025-01-12 19:55:00.000	45,7775
2025-01-12 20:00:00.000	45,58842
2025-01-12 20:05:00.000	45,39902
2025-01-12 20:10:00.000	45,43185
2025-01-12 20:15:00.000	45,53047
2025-01-12 20:20:00.000	45,12926
2025-01-12 20:25:00.000	45,04917
2025-01-12 20:30:00.000	45,24741
2025-01-12 20:35:00.000	45,49196
2025-01-12 20:40:00.000	44,91069
2025-01-12 20:45:00.000	44,76265
2025-01-12 20:50:00.000	44,83709
2025-01-12 20:55:00.000	45,18062
2025-01-12 21:00:00.000	45,09581
2025-01-12 21:05:00.000	45,40711
2025-01-12 21:10:00.000	44,75824
2025-01-12 21:15:00.000	45,01063
2025-01-12 21:20:00.000	44,75338
2025-01-12 21:25:00.000	44,81082
2025-01-12 21:30:00.000	45,75425
2025-01-12 21:35:00.000	44,99438
2025-01-12 21:40:00.000	45,11303
2025-01-12 21:45:00.000	44,99759
2025-01-12 21:50:00.000	45,28136
2025-01-12 21:55:00.000	45,77103
2025-01-12 22:00:00.000	44,61451
2025-01-12 22:05:00.000	45,13427
2025-01-12 22:10:00.000	45,52727
2025-01-12 22:15:00.000	45,58334
2025-01-12 22:20:00.000	45,28179
2025-01-12 22:25:00.000	45,33515
2025-01-12 22:30:00.000	44,84269
2025-01-12 22:35:00.000	45,13586
2025-01-12 22:40:00.000	44,964
2025-01-12 22:45:00.000	45,33043
2025-01-12 22:50:00.000	45,33569
2025-01-12 22:55:00.000	44,99856
2025-01-12 23:00:00.000	45,14173
2025-01-12 23:05:00.000	44,99916
2025-01-12 23:10:00.000	45,45833
2025-01-12 23:15:00.000	45,43254
2025-01-12 23:20:00.000	45,29504
2025-01-12 23:25:00.000	45,56148
2025-01-12 23:30:00.000	45,39053
2025-01-12 23:35:00.000	45,8223
2025-01-12 23:40:00.000	45,98408
2025-01-12 23:45:00.000	45,68588
2025-01-12 23:50:00.000	46,34313
2025-01-12 23:55:00.000	46,17011
2025-01-13 00:00:00.000	46,42812
2025-01-13 00:05:00.000	46,37677
2025-01-13 00:10:00.000	46,32814
2025-01-13 00:15:00.000	46,72502
2025-01-13 00:20:00.000	46,68653
2025-01-13 00:25:00.000	46,42757
2025-01-13 00:30:00.000	46,75727
2025-01-13 00:35:00.000	46,64745
2025-01-13 00:40:00.000	46,69612
2025-01-13 00:45:00.000	47,06666
2025-01-13 00:50:00.000	46,92699
2025-01-13 00:55:00.000	47,06274
2025-01-13 01:00:00.000	47,08658
2025-01-13 01:05:00.000	46,82798
2025-01-13 01:10:00.000	47,20729
2025-01-13 01:15:00.000	46,99694
2025-01-13 01:20:00.000	47,45047
2025-01-13 01:25:00.000	47,44224
2025-01-13 01:30:00.000	47,43719
2025-01-13 01:35:00.000	47,42938
2025-01-13 01:40:00.000	47,66452
2025-01-13 01:45:00.000	47,93172
2025-01-13 01:50:00.000	48,06376
2025-01-13 01:55:00.000	48,20831
2025-01-13 02:00:00.000	48,30597
2025-01-13 02:05:00.000	48,18058
2025-01-13 02:10:00.000	48,24055
2025-01-13 02:15:00.000	48,2632
2025-01-13 02:20:00.000	48,56499
2025-01-13 02:25:00.000	48,48116
2025-01-13 02:30:00.000	48,51244
2025-01-13 02:35:00.000	48,52845
2025-01-13 02:40:00.000	48,42123
2025-01-13 02:45:00.000	48,41516
2025-01-13 02:50:00.000	48,49739
2025-01-13 02:55:00.000	48,40319
2025-01-13 03:00:00.000	48,64707
2025-01-13 03:05:00.000	48,57312
2025-01-13 03:10:00.000	48,70559
2025-01-13 03:15:00.000	48,89388
2025-01-13 03:20:00.000	48,86282
2025-01-13 03:25:00.000	48,76908
2025-01-13 03:30:00.000	48,77668
2025-01-13 03:35:00.000	48,86615
2025-01-13 03:40:00.000	48,90677
2025-01-13 03:45:00.000	48,94505
2025-01-13 03:50:00.000	48,79311
2025-01-13 03:55:00.000	49,00957
2025-01-13 04:00:00.000	48,9482
2025-01-13 04:05:00.000	49,02398
2025-01-13 04:10:00.000	48,74136
2025-01-13 04:15:00.000	49,30015
2025-01-13 04:20:00.000	49,3152
2025-01-13 04:25:00.000	49,3162
2025-01-13 04:30:00.000	49,21754
2025-01-13 04:35:00.000	49,3115
2025-01-13 04:40:00.000	49,37029
2025-01-13 04:45:00.000	49,25017
2025-01-13 04:50:00.000	49,36209
2025-01-13 04:55:00.000	49,24841
2025-01-13 05:00:00.000	49,44666
2025-01-13 05:05:00.000	49,46658
2025-01-13 05:10:00.000	49,46677
2025-01-13 05:15:00.000	49,62494
2025-01-13 05:20:00.000	49,62393
2025-01-13 05:25:00.000	50,05856
2025-01-13 05:30:00.000	50,04092
2025-01-13 05:35:00.000	49,97013
2025-01-13 05:40:00.000	50,1879
2025-01-13 05:45:00.000	50,28021
2025-01-13 05:50:00.000	50,38367
2025-01-13 05:55:00.000	50,35633
2025-01-13 06:00:00.000	50,34554
2025-01-13 06:05:00.000	50,45069
2025-01-13 06:10:00.000	50,62867
2025-01-13 06:15:00.000	50,68462
2025-01-13 06:20:00.000	50,86518
2025-01-13 06:25:00.000	50,55573
2025-01-13 06:30:00.000	50,71552
2025-01-13 06:35:00.000	50,94761
2025-01-13 06:40:00.000	50,88114
2025-01-13 06:45:00.000	50,99659
2025-01-13 06:50:00.000	50,92504
2025-01-13 06:55:00.000	51,13622
2025-01-13 07:00:00.000	51,16963
2025-01-13 07:05:00.000	51,04838
2025-01-13 07:10:00.000	50,83772
2025-01-13 07:15:00.000	51,08002
2025-01-13 07:20:00.000	50,26615
2025-01-13 07:25:00.000	51,2541
2025-01-13 07:30:00.000	51,69559
2025-01-13 07:35:00.000	51,93442
2025-01-13 07:40:00.000	52,10751
2025-01-13 07:45:00.000	52,02475
2025-01-13 07:50:00.000	51,99316
2025-01-13 07:55:00.000	52,16002
2025-01-13 08:00:00.000	51,96218
2025-01-13 08:05:00.000	52,19452
2025-01-13 08:10:00.000	52,35989
2025-01-13 08:15:00.000	52,20017
2025-01-13 08:20:00.000	52,19605
2025-01-13 08:25:00.000	52,25664
2025-01-13 08:30:00.000	52,31148
2025-01-13 08:35:00.000	51,90425
2025-01-13 08:40:00.000	52,04592
2025-01-13 08:45:00.000	51,87785
2025-01-13 08:50:00.000	51,53377
2025-01-13 08:55:00.000	51,6847
2025-01-13 09:00:00.000	51,82401
2025-01-13 09:05:00.000	51,89656
2025-01-13 09:10:00.000	51,90093
2025-01-13 09:15:00.000	51,82109
2025-01-13 09:20:00.000	51,91291
2025-01-13 09:25:00.000	51,61846
2025-01-13 09:30:00.000	51,52158
2025-01-13 09:35:00.000	51,48839
2025-01-13 09:40:00.000	51,04699
2025-01-13 09:45:00.000	51,15076
2025-01-13 09:50:00.000	50,96742
2025-01-13 09:55:00.000	51,3782
2025-01-13 10:00:00.000	50,95171
2025-01-13 10:05:00.000	51,14486
2025-01-13 10:10:00.000	50,97286
2025-01-13 10:15:00.000	51,23708
2025-01-13 10:20:00.000	51,59949
2025-01-13 10:25:00.000	51,57858
2025-01-13 10:30:00.000	51,66902
2025-01-13 10:35:00.000	51,41343
2025-01-13 10:40:00.000	51,7023
2025-01-13 10:45:00.000	51,99934
2025-01-13 10:50:00.000	51,78958
2025-01-13 10:55:00.000	51,63614
2025-01-13 11:00:00.000	48,67091
2025-01-13 11:05:00.000	45,92124
2025-01-13 11:10:00.000	44,3786
2025-01-13 11:15:00.000	44,1059
2025-01-13 11:20:00.000	44,02926
2025-01-13 11:25:00.000	44,71359
2025-01-13 11:30:00.000	44,97522
2025-01-13 11:35:00.000	45,45583
2025-01-13 11:40:00.000	45,77809
2025-01-13 11:45:00.000	45,7933
2025-01-13 11:50:00.000	45,94949
2025-01-13 11:55:00.000	46,52864
2025-01-13 12:00:00.000	46,82081
2025-01-13 12:05:00.000	46,49331
2025-01-13 12:10:00.000	44,22638
2025-01-13 12:15:00.000	48,70979
2025-01-13 12:20:00.000	45,05293
2025-01-13 12:25:00.000	43,17006
2025-01-13 12:30:00.000	43,452
2025-01-13 12:35:00.000	43,58638
2025-01-13 12:40:00.000	44,32453
2025-01-13 12:45:00.000	45,03109
2025-01-13 12:50:00.000	45,39508
2025-01-13 12:55:00.000	46,11144
2025-01-13 13:00:00.000	46,34346
2025-01-13 13:05:00.000	46,80825
2025-01-13 13:10:00.000	47,08927
2025-01-13 13:15:00.000	47,31853
2025-01-13 13:20:00.000	47,6382
2025-01-13 13:25:00.000	47,40649
2025-01-13 13:30:00.000	47,36629
2025-01-13 13:35:00.000	47,69695
2025-01-13 13:40:00.000	47,61372
2025-01-13 13:45:00.000	47,47876
2025-01-13 13:50:00.000	47,88827
2025-01-13 13:55:00.000	47,5773
2025-01-13 14:00:00.000	47,66225
2025-01-13 14:05:00.000	48,27755
2025-01-13 14:10:00.000	47,67694
2025-01-13 14:15:00.000	46,35568
2025-01-13 14:20:00.000	44,84389
2025-01-13 14:25:00.000	45,15422
2025-01-13 14:30:00.000	45,21463
2025-01-13 14:35:00.000	46,58745
2025-01-13 14:40:00.000	47,35959
2025-01-13 14:45:00.000	47,80804
2025-01-13 14:50:00.000	48,48639
2025-01-13 14:55:00.000	48,52496
2025-01-13 15:00:00.000	49,62788
2025-01-13 15:05:00.000	50,10508
2025-01-13 15:10:00.000	50,94483
2025-01-13 15:15:00.000	51,5671
2025-01-13 15:20:00.000	50,72828
2025-01-13 15:25:00.000	50,11462
2025-01-13 15:30:00.000	49,91636
2025-01-13 15:35:00.000	50,85918
2025-01-13 15:40:00.000	51,0016
2025-01-13 15:45:00.000	50,97089
2025-01-13 15:50:00.000	51,52153
2025-01-13 15:55:00.000	51,76312
2025-01-13 16:00:00.000	51,90459
2025-01-13 16:05:00.000	52,08665
2025-01-13 16:10:00.000	52,09016
2025-01-13 16:15:00.000	52,17847
2025-01-13 16:20:00.000	52,25653
2025-01-13 16:25:00.000	52,38277
2025-01-13 16:30:00.000	52,43601
2025-01-13 16:35:00.000	52,46215
2025-01-13 16:40:00.000	52,5688
2025-01-13 16:45:00.000	52,55627
2025-01-13 16:50:00.000	52,58978
2025-01-13 16:55:00.000	52,59712
2025-01-13 17:00:00.000	52,64715
2025-01-13 17:05:00.000	52,60628
2025-01-13 17:10:00.000	52,69957
2025-01-13 17:15:00.000	52,77473
2025-01-13 17:20:00.000	52,73933
2025-01-13 17:25:00.000	52,77238
2025-01-13 17:30:00.000	52,80985
2025-01-13 17:35:00.000	52,78386
2025-01-13 17:40:00.000	52,85147
2025-01-13 17:45:00.000	52,87157
2025-01-13 17:50:00.000	52,96759
2025-01-13 17:55:00.000	52,99071
2025-01-13 18:00:00.000	52,926
2025-01-13 18:05:00.000	53,00266
2025-01-13 18:10:00.000	53,01271
2025-01-13 18:15:00.000	53,12241
2025-01-13 18:20:00.000	53,16713
2025-01-13 18:25:00.000	53,11515
2025-01-13 18:30:00.000	53,16864
2025-01-13 18:35:00.000	53,24532
2025-01-13 18:40:00.000	53,37135
2025-01-13 18:45:00.000	53,48063
2025-01-13 18:50:00.000	53,41108
2025-01-13 18:55:00.000	53,53031
2025-01-13 19:00:00.000	53,4905
2025-01-13 19:05:00.000	53,58896
2025-01-13 19:10:00.000	53,68063
2025-01-13 19:15:00.000	53,53662
2025-01-13 19:20:00.000	53,56028
2025-01-13 19:25:00.000	53,65273
2025-01-13 19:30:00.000	53,83064
2025-01-13 19:35:00.000	53,57317
2025-01-13 19:40:00.000	53,75911
2025-01-13 19:45:00.000	53,63356
2025-01-13 19:50:00.000	53,66668
2025-01-13 19:55:00.000	53,72801
2025-01-13 20:00:00.000	53,71886
2025-01-13 20:05:00.000	53,7911
2025-01-13 20:10:00.000	53,88499
2025-01-13 20:15:00.000	53,77151
2025-01-13 20:20:00.000	53,77125
2025-01-13 20:25:00.000	53,69687
2025-01-13 20:30:00.000	53,83111
2025-01-13 20:35:00.000	53,91222
2025-01-13 20:40:00.000	53,82023
2025-01-13 20:45:00.000	53,78116
2025-01-13 20:50:00.000	53,82678
2025-01-13 20:55:00.000	53,75049
2025-01-13 21:00:00.000	53,78855
2025-01-13 21:05:00.000	53,75786
2025-01-13 21:10:00.000	53,85362
2025-01-13 21:15:00.000	53,76183
2025-01-13 21:20:00.000	54,01519
2025-01-13 21:25:00.000	53,91442
2025-01-13 21:30:00.000	53,69194
2025-01-13 21:35:00.000	53,92346
2025-01-13 21:40:00.000	53,90378
2025-01-13 21:45:00.000	53,83833
2025-01-13 21:50:00.000	53,80852
2025-01-13 21:55:00.000	54,02149
2025-01-13 22:00:00.000	53,80075
2025-01-13 22:05:00.000	54,19663
2025-01-13 22:10:00.000	54,27609
2025-01-13 22:15:00.000	54,09079
2025-01-13 22:20:00.000	54,25506
2025-01-13 22:25:00.000	54,16882
2025-01-13 22:30:00.000	54,19925
2025-01-13 22:35:00.000	54,1769
2025-01-13 22:40:00.000	54,30822
2025-01-13 22:45:00.000	54,3899
2025-01-13 22:50:00.000	54,2973
2025-01-13 22:55:00.000	54,37748
2025-01-13 23:00:00.000	54,32145
2025-01-13 23:05:00.000	54,50762
2025-01-13 23:10:00.000	54,6969
2025-01-13 23:15:00.000	54,73601
2025-01-13 23:20:00.000	54,80029
2025-01-13 23:25:00.000	54,65409
2025-01-13 23:30:00.000	54,69842
2025-01-13 23:35:00.000	55,01255
2025-01-13 23:40:00.000	54,95682
2025-01-13 23:45:00.000	54,84135
2025-01-13 23:50:00.000	55,0389
2025-01-13 23:55:00.000	55,02994
2025-01-14 00:00:00.000	54,91117
2025-01-14 00:05:00.000	55,13672
2025-01-14 00:10:00.000	55,34221
2025-01-14 00:15:00.000	55,10457
2025-01-14 00:20:00.000	55,1297
2025-01-14 00:25:00.000	55,33087
2025-01-14 00:30:00.000	55,30892
2025-01-14 00:35:00.000	55,42941
2025-01-14 00:40:00.000	55,45169
2025-01-14 00:45:00.000	55,57071
2025-01-14 00:50:00.000	55,65209
2025-01-14 00:55:00.000	55,7661
2025-01-14 01:00:00.000	55,63992
2025-01-14 01:05:00.000	55,86218
2025-01-14 01:10:00.000	55,95747
2025-01-14 01:15:00.000	56,00309
2025-01-14 01:20:00.000	55,95455
2025-01-14 01:25:00.000	56,05835
2025-01-14 01:30:00.000	56,25006
2025-01-14 01:35:00.000	56,13749
2025-01-14 01:40:00.000	56,17257
2025-01-14 01:45:00.000	56,20172
2025-01-14 01:50:00.000	56,44712
2025-01-14 01:55:00.000	56,12552
2025-01-14 02:00:00.000	56,30416
2025-01-14 02:05:00.000	56,36644
2025-01-14 02:10:00.000	56,39782
2025-01-14 02:15:00.000	56,50019
2025-01-14 02:20:00.000	56,51012
2025-01-14 02:25:00.000	56,50953
2025-01-14 02:30:00.000	56,62924
2025-01-14 02:35:00.000	56,53651
2025-01-14 02:40:00.000	56,53363
2025-01-14 02:45:00.000	56,47693
2025-01-14 02:50:00.000	56,69186
2025-01-14 02:55:00.000	56,85245
2025-01-14 03:00:00.000	56,9549
2025-01-14 03:05:00.000	56,80254
2025-01-14 03:10:00.000	56,60815
2025-01-14 03:15:00.000	56,74519
2025-01-14 03:20:00.000	56,86341
2025-01-14 03:25:00.000	56,90873
2025-01-14 03:30:00.000	56,8755
2025-01-14 03:35:00.000	57,0647
2025-01-14 03:40:00.000	57,03417
2025-01-14 03:45:00.000	56,95768
2025-01-14 03:50:00.000	57,00735
2025-01-14 03:55:00.000	56,98563
2025-01-14 04:00:00.000	57,0275
2025-01-14 04:05:00.000	57,05817
2025-01-14 04:10:00.000	56,97533
2025-01-14 04:15:00.000	57,05992
2025-01-14 04:20:00.000	56,9456
2025-01-14 04:25:00.000	57,07929
2025-01-14 04:30:00.000	56,97629
2025-01-14 04:35:00.000	57,02115
2025-01-14 04:40:00.000	56,98981
2025-01-14 04:45:00.000	57,10504
2025-01-14 04:50:00.000	56,9388
2025-01-14 04:55:00.000	57,04172
2025-01-14 05:00:00.000	56,85437
2025-01-14 05:05:00.000	56,93986
2025-01-14 05:10:00.000	56,9541
2025-01-14 05:15:00.000	56,86124
2025-01-14 05:20:00.000	56,80317
2025-01-14 05:25:00.000	56,87922
2025-01-14 05:30:00.000	56,81904
2025-01-14 05:35:00.000	56,95947
2025-01-14 05:40:00.000	56,94718
2025-01-14 05:45:00.000	56,96324
2025-01-14 05:50:00.000	56,99745
2025-01-14 05:55:00.000	56,78177
2025-01-14 06:00:00.000	56,9029
2025-01-14 06:05:00.000	56,80187
2025-01-14 06:10:00.000	56,90278
2025-01-14 06:15:00.000	56,951
2025-01-14 06:20:00.000	56,73042
2025-01-14 06:25:00.000	56,81502
2025-01-14 06:30:00.000	56,71654
2025-01-14 06:35:00.000	56,80431
2025-01-14 06:40:00.000	56,80515
2025-01-14 06:45:00.000	56,80747
2025-01-14 06:50:00.000	56,85299
2025-01-14 06:55:00.000	56,78099
2025-01-14 07:00:00.000	56,84898
2025-01-14 07:05:00.000	56,62154
2025-01-14 07:10:00.000	56,75723
2025-01-14 07:15:00.000	56,81702
2025-01-14 07:20:00.000	56,85775
2025-01-14 07:25:00.000	56,82517
2025-01-14 07:30:00.000	56,75152
2025-01-14 07:35:00.000	56,75458
2025-01-14 07:40:00.000	56,79251
2025-01-14 07:45:00.000	56,62699
2025-01-14 07:50:00.000	56,89482
2025-01-14 07:55:00.000	56,87539
2025-01-14 08:00:00.000	56,68993
2025-01-14 08:05:00.000	56,69444
2025-01-14 08:10:00.000	56,73529
2025-01-14 08:15:00.000	56,75112
2025-01-14 08:20:00.000	56,63533
2025-01-14 08:25:00.000	56,67215
2025-01-14 08:30:00.000	56,74237
2025-01-14 08:35:00.000	56,7285
2025-01-14 08:40:00.000	56,6507
2025-01-14 08:45:00.000	56,79739
2025-01-14 08:50:00.000	56,69733
2025-01-14 08:55:00.000	56,64347
2025-01-14 09:00:00.000	56,68996
2025-01-14 09:05:00.000	56,69876
2025-01-14 09:10:00.000	56,82194
2025-01-14 09:15:00.000	56,73232
2025-01-14 09:20:00.000	56,72594
2025-01-14 09:25:00.000	56,82782
2025-01-14 09:30:00.000	56,68248
2025-01-14 09:35:00.000	56,85929
2025-01-14 09:40:00.000	56,79439
2025-01-14 09:45:00.000	56,81261
2025-01-14 09:50:00.000	56,96011
2025-01-14 09:55:00.000	56,90767
2025-01-14 10:00:00.000	56,86758
2025-01-14 10:05:00.000	56,90844
2025-01-14 10:10:00.000	56,76636
2025-01-14 10:15:00.000	56,88282
2025-01-14 10:20:00.000	57,06747
2025-01-14 10:25:00.000	57,09938
2025-01-14 10:30:00.000	56,99306
2025-01-14 10:35:00.000	57,08633
2025-01-14 10:40:00.000	57,05505
2025-01-14 10:45:00.000	57,12571
2025-01-14 10:50:00.000	57,11058
2025-01-14 10:55:00.000	57,15721
2025-01-14 11:00:00.000	57,31367
2025-01-14 11:05:00.000	57,31451
2025-01-14 11:10:00.000	57,39937
2025-01-14 11:15:00.000	57,4235
2025-01-14 11:20:00.000	57,20589
2025-01-14 11:25:00.000	57,28086
2025-01-14 11:30:00.000	57,06435
2025-01-14 11:35:00.000	57,12687
2025-01-14 11:40:00.000	57,0899
2025-01-14 11:45:00.000	57,04453
2025-01-14 11:50:00.000	57,00827
2025-01-14 11:55:00.000	56,95245
2025-01-14 12:00:00.000	56,85799
2025-01-14 12:05:00.000	56,67315
2025-01-14 12:10:00.000	56,81419
2025-01-14 12:15:00.000	56,68968
2025-01-14 12:20:00.000	56,86051
2025-01-14 12:25:00.000	56,68686
2025-01-14 12:30:00.000	56,76368
2025-01-14 12:35:00.000	56,68097
2025-01-14 12:40:00.000	56,60908
2025-01-14 12:45:00.000	56,55473
2025-01-14 12:50:00.000	56,19164
2025-01-14 12:55:00.000	56,04567
2025-01-14 13:00:00.000	56,02767
2025-01-14 13:05:00.000	56,09357
2025-01-14 13:10:00.000	55,72535
2025-01-14 13:15:00.000	55,55856
2025-01-14 13:20:00.000	55,39705
2025-01-14 13:25:00.000	55,41684
2025-01-14 13:30:00.000	55,4323
2025-01-14 13:35:00.000	55,34613
2025-01-14 13:40:00.000	55,30494
2025-01-14 13:45:00.000	55,13371
2025-01-14 13:50:00.000	55,24751
2025-01-14 13:55:00.000	55,13533
2025-01-14 14:00:00.000	54,95359
2025-01-14 14:05:00.000	54,73664
2025-01-14 14:10:00.000	54,68761
2025-01-14 14:15:00.000	54,55367
2025-01-14 14:20:00.000	54,45795
2025-01-14 14:25:00.000	54,25717
2025-01-14 14:30:00.000	54,01914
2025-01-14 14:35:00.000	53,94788
2025-01-14 14:40:00.000	53,99245
2025-01-14 14:45:00.000	53,7942
2025-01-14 14:50:00.000	53,64118
2025-01-14 14:55:00.000	53,56304
2025-01-14 15:00:00.000	53,47561
2025-01-14 15:05:00.000	53,31818
2025-01-14 15:10:00.000	53,17574
